# scripts/eval_reacher_residual.py
controller,scenario,need,best,final,path,eff,reached
clone + residual,37,0.30752,0.02353,0.02353,0.73888,2.6018,0
clone + residual,38,0.03370,0.01379,0.01894,0.04464,2.2415,0
clone + residual,39,0.27269,0.00912,0.00920,0.46786,1.7751,1
clone + residual,40,0.25154,0.00639,0.01393,0.32142,1.3111,1
clone + residual,41,0.21409,0.00750,0.01179,0.34144,1.6527,1
clone + residual,42,0.38091,0.01239,0.01248,0.82334,2.2342,0
clone + residual,43,0.16370,0.02557,0.03558,0.27680,2.0039,0
clone + residual,44,0.08860,0.00611,0.05517,0.22680,2.7495,1
clone + residual,45,0.31974,0.01216,0.01579,0.35435,1.1521,0
clone + residual,46,0.33757,0.00626,0.01593,0.58015,1.7511,1
clone + residual,47,0.20727,0.00577,0.00985,0.28977,1.4381,1
clone + residual,48,0.11947,0.00465,0.01217,0.14891,1.2969,1
clone + residual,49,0.25649,0.05156,0.07615,0.55087,2.6882,0
clone + residual,50,0.18705,0.02781,0.02861,0.23919,1.5021,0
clone + residual,51,0.11518,0.00518,0.00533,0.35374,3.2159,1
clone + residual,52,0.05708,0.01660,0.08155,0.68594,16.9449,0
clone + residual,53,0.28449,0.00685,0.00711,0.51015,1.8375,1
clone + residual,54,0.19459,0.02607,0.03314,0.29817,1.7694,0
clone + residual,55,0.12032,0.06004,0.07422,0.08947,1.4842,0
clone + residual,56,0.33950,0.00395,0.00406,0.55344,1.6494,1
clone + residual,57,0.28379,0.01076,0.01136,0.35864,1.3135,0
clone + residual,58,0.23007,0.03318,0.03346,0.22605,1.1482,0
clone + residual,59,0.37091,0.00291,0.00920,0.49469,1.3442,1
clone + residual,60,0.17308,0.00423,0.01280,0.28994,1.7171,1
clone + residual,61,0.27148,0.00902,0.01064,0.43875,1.6717,1
clone + residual,62,0.02273,0.01759,0.02130,0.06243,12.1504,0
clone + residual,63,0.17114,0.00720,0.00787,0.45655,2.7849,1
clone + residual,64,0.14938,0.00799,0.01101,0.27279,1.9293,1
clone + residual,65,0.13362,0.00519,0.01403,0.21428,1.6685,1
clone + residual,66,0.21787,0.00236,0.00790,0.41665,1.9334,1
clone + residual,67,0.03688,0.02433,0.03042,0.05358,4.2698,0
clone + residual,68,0.09710,0.00279,0.01144,0.23902,2.5345,1
clone + residual,69,0.11640,0.00413,0.00415,0.13913,1.2393,1
clone + residual,70,0.31495,0.01066,0.02475,0.48068,1.5797,0
clone + residual,71,0.05550,0.00380,0.00766,0.06941,1.3423,1
clone + residual,72,0.19690,0.01861,0.01933,0.24961,1.4001,0
clone + residual,73,0.11083,0.00426,0.00489,0.23358,2.1917,1
clone + residual,74,0.34077,0.00548,0.01199,0.38913,1.1606,1
clone + residual,75,0.26932,0.01537,0.01567,0.32562,1.2822,0
clone + residual,76,0.27778,0.01448,0.02304,0.40740,1.5473,0
clone + residual,77,0.07763,0.00772,0.00862,0.16490,2.3588,1
clone + residual,78,0.25330,0.01265,0.02004,0.39617,1.6463,0
clone + residual,79,0.09395,0.00961,0.01551,0.21396,2.5368,1
clone + residual,80,0.02274,0.01650,0.02843,0.04892,7.8366,0
clone + residual,81,0.19503,0.01111,0.03307,0.27980,1.5213,0
clone + residual,82,0.08795,0.00108,0.01118,0.21596,2.4860,1
clone + residual,83,0.05244,0.02512,0.03262,0.24262,8.8824,0
clone + residual,84,0.25129,0.01509,0.01560,0.42645,1.8055,0
clone + residual,85,0.32350,0.00236,0.00595,0.62956,1.9604,1
clone + residual,86,0.30499,0.00312,0.02485,0.77867,2.5795,1
clone + residual,87,0.33262,0.00240,0.00311,0.58055,1.7581,1
clone + residual,88,0.23659,0.03289,0.03677,0.24891,1.2220,0
clone + residual,89,0.17289,0.00582,0.01095,0.28096,1.6817,1
clone + residual,90,0.18783,0.00264,0.00686,0.30175,1.6294,1
clone + residual,91,0.05106,0.00101,0.00193,0.07586,1.5157,1
clone + residual,92,0.05732,0.00348,0.00426,0.29928,5.5586,1
clone + residual,93,0.18192,0.00892,0.01471,0.28521,1.6486,1
clone + residual,94,0.20264,0.02511,0.02670,0.32943,1.8556,0
clone + residual,95,0.17349,0.01033,0.01065,0.35127,2.1529,0
clone + residual,96,0.03843,0.00920,0.00937,0.15833,5.4170,1
clone + residual,97,0.04277,0.00186,0.00186,0.30099,7.3556,1
clone + residual,98,0.30707,0.00475,0.00490,0.36986,1.2234,1
clone + residual,99,0.31733,0.00363,0.01147,0.39163,1.2484,1
clone + residual,100,0.23802,0.00213,0.00626,0.46938,1.9898,1
clone + residual,101,0.17281,0.01677,0.02104,0.34414,2.2054,0
clone + residual,102,0.30360,0.00426,0.01229,0.47930,1.6012,1
clone + residual,103,0.22191,0.01017,0.01117,0.24885,1.1753,0
clone + residual,104,0.15946,0.01176,0.02836,0.46529,3.1501,0
clone + residual,105,0.19202,0.01223,0.01960,0.55431,3.0832,0
clone + residual,106,0.21007,0.01424,0.02314,0.34532,1.7633,0
clone + residual,107,0.25053,0.04735,0.05207,0.33891,1.6680,0
clone + residual,108,0.07446,0.00682,0.00688,0.20709,3.0617,1
clone + residual,109,0.16707,0.00396,0.00462,0.18304,1.1221,1
clone + residual,110,0.17140,0.01593,0.01710,0.21855,1.4057,0
clone + residual,111,0.19800,0.00915,0.04115,0.44835,2.3741,1
clone + residual,112,0.26585,0.00127,0.02899,0.48849,1.8463,1
clone + residual,113,0.15090,0.00303,0.01002,0.38400,2.5969,1
clone + residual,114,0.34456,0.00719,0.03004,0.56531,1.6756,1
clone + residual,115,0.28318,0.01992,0.03408,0.37204,1.4132,0
clone + residual,116,0.08266,0.01969,0.02080,0.08860,1.4068,0
clone + residual,117,0.13689,0.01980,0.02225,0.19933,1.7023,0
clone + residual,118,0.36378,0.02307,0.02322,0.66719,1.9582,0
clone + residual,119,0.14952,0.00463,0.00921,0.45073,3.1109,1
vanilla RL,0,0.05798,0.03372,0.03986,0.03713,1.5307,0
vanilla RL,1,0.25695,0.06816,0.06816,0.54483,2.8859,0
vanilla RL,2,0.26316,0.07669,0.11478,0.37122,1.9908,0
vanilla RL,3,0.06635,0.01793,0.01793,0.08302,1.7144,0
vanilla RL,4,0.34088,0.00211,0.10737,0.54777,1.6169,1
vanilla RL,5,0.10056,0.00745,0.05722,0.17491,1.8786,1
vanilla RL,6,0.28202,0.10194,0.11434,0.28962,1.6083,0
vanilla RL,7,0.20525,0.04709,0.05121,0.35012,2.2136,0
vanilla RL,8,0.33860,0.05099,0.05099,0.35215,1.2244,0
vanilla RL,9,0.08538,0.03076,0.03140,0.07364,1.3485,0
vanilla RL,10,0.15299,0.05303,0.06115,0.14965,1.4971,0
vanilla RL,11,0.22874,0.09024,0.09253,0.22285,1.6090,0
vanilla RL,12,0.30876,0.00998,0.03314,0.39625,1.3262,1
vanilla RL,13,0.24962,0.05357,0.06633,0.50102,2.5555,0
vanilla RL,14,0.17595,0.16301,0.26032,0.68126,52.6719,0
vanilla RL,15,0.10832,0.09965,0.10999,0.63694,73.4361,0
vanilla RL,16,0.29178,0.06985,0.07180,0.30896,1.3921,0
vanilla RL,17,0.22589,0.00854,0.07060,0.58967,2.7129,1
vanilla RL,18,0.03707,0.00930,0.04773,0.08322,2.9966,1
vanilla RL,19,0.24099,0.04999,0.05883,0.39181,2.0513,0
vanilla RL,20,0.19660,0.00632,0.10796,0.40335,2.1197,1
vanilla RL,21,0.03071,0.01766,0.12673,0.28444,21.7947,0
vanilla RL,22,0.08367,0.01438,0.06080,0.31800,4.5897,0
vanilla RL,23,0.16059,0.04239,0.09590,0.32544,2.7535,0
vanilla RL,24,0.12580,0.00833,0.04982,0.33443,2.8469,1
vanilla RL,25,0.31873,0.01962,0.01962,0.49147,1.6431,0
vanilla RL,26,0.14984,0.00413,0.03302,0.19328,1.3265,1
vanilla RL,27,0.24484,0.00588,0.10267,0.47445,1.9855,1
vanilla RL,28,0.30627,0.00994,0.07641,0.60047,2.0263,1
vanilla RL,29,0.10318,0.02638,0.02737,0.15072,1.9626,0
vanilla RL,30,0.33832,0.04935,0.09579,0.70650,2.4449,0
vanilla RL,31,0.14079,0.04489,0.04489,0.48852,5.0943,0
vanilla RL,32,0.15517,0.05075,0.06633,0.13235,1.2674,0
vanilla RL,33,0.14703,0.04089,0.05092,0.22907,2.1581,0
vanilla RL,34,0.35317,0.00592,0.02721,0.64964,1.8708,1
vanilla RL,35,0.20928,0.03983,0.07505,0.44843,2.6463,0
vanilla RL,36,0.34080,0.01036,0.01036,0.55080,1.6669,0
vanilla RL,37,0.30752,0.02634,0.07082,0.56300,2.0023,0
vanilla RL,38,0.03370,0.00204,0.13097,0.25267,7.9808,1
vanilla RL,39,0.27269,0.02925,0.10148,0.37238,1.5297,0
vanilla RL,40,0.25154,0.03360,0.05651,0.28194,1.2936,0
vanilla RL,41,0.21409,0.06094,0.06094,0.23626,1.5426,0
vanilla RL,42,0.38091,0.02263,0.09989,0.55591,1.5516,0
vanilla RL,43,0.16370,0.04815,0.04820,0.18089,1.5655,0
vanilla RL,44,0.08860,0.01533,0.03064,0.22519,3.0736,0
vanilla RL,45,0.31974,0.03137,0.03137,0.43595,1.5118,0
vanilla RL,46,0.33757,0.03023,0.08583,0.44584,1.4507,0
vanilla RL,47,0.20727,0.05638,0.10808,0.57495,3.8102,0
vanilla RL,48,0.11947,0.00167,0.00745,0.28809,2.4457,1
vanilla RL,49,0.25649,0.01642,0.01802,0.49259,2.0519,0
vanilla RL,50,0.18705,0.03817,0.03818,0.18893,1.2690,0
vanilla RL,51,0.11518,0.05463,0.05463,0.06270,1.0357,0
vanilla RL,52,0.05708,0.01691,0.01691,0.06761,1.6831,0
vanilla RL,53,0.28449,0.00529,0.00529,0.43194,1.5471,1
vanilla RL,54,0.19459,0.01625,0.03877,0.27455,1.5395,0
vanilla RL,55,0.12032,0.02672,0.02741,0.27519,2.9401,0
vanilla RL,56,0.33950,0.00169,0.08650,0.56359,1.6683,1
vanilla RL,57,0.28379,0.03149,0.03149,0.34507,1.3677,0
vanilla RL,58,0.23007,0.03222,0.04822,0.33653,1.7010,0
vanilla RL,59,0.37091,0.03215,0.03215,0.54696,1.6146,0
vanilla RL,60,0.17308,0.03269,0.03269,0.15485,1.1029,0
vanilla RL,61,0.27148,0.01724,0.05982,0.40396,1.5889,0
vanilla RL,62,0.02273,0.00310,0.11617,0.21830,11.1191,1
vanilla RL,63,0.17114,0.01872,0.03031,0.34927,2.2915,0
vanilla RL,64,0.14938,0.00366,0.08373,0.87291,5.9902,1
vanilla RL,65,0.13362,0.01980,0.02285,0.36300,3.1893,0
vanilla RL,66,0.21787,0.02764,0.02764,0.59284,3.1165,0
vanilla RL,67,0.03688,0.00438,0.11070,0.21206,6.5248,1
vanilla RL,68,0.09710,0.06186,0.06186,0.04287,1.2163,0
vanilla RL,69,0.11640,0.06283,0.06369,0.22756,4.2477,0
vanilla RL,70,0.31495,0.00722,0.01000,0.38317,1.2451,1
vanilla RL,71,0.05550,0.03150,0.05627,0.09766,4.0681,0
vanilla RL,72,0.19690,0.04297,0.04307,0.20710,1.3455,0
vanilla RL,73,0.11083,0.00350,0.09287,0.22410,2.0879,1
vanilla RL,74,0.34077,0.02409,0.03417,0.42490,1.3417,0
vanilla RL,75,0.26932,0.04856,0.06203,0.37761,1.7105,0
vanilla RL,76,0.27778,0.04182,0.04182,0.35633,1.5101,0
vanilla RL,77,0.07763,0.03594,0.04042,0.32445,7.7819,0
vanilla RL,78,0.25330,0.00635,0.03238,0.40738,1.6497,1
vanilla RL,79,0.09395,0.03043,0.03043,0.09670,1.5224,0
vanilla RL,80,0.02274,0.01807,0.07056,0.61426,131.4325,0
vanilla RL,81,0.19503,0.05365,0.05365,0.15529,1.0984,0
vanilla RL,82,0.08795,0.07452,0.07452,0.04495,3.3451,0
vanilla RL,83,0.05244,0.03441,0.03471,0.02161,1.1989,0
vanilla RL,84,0.25129,0.00963,0.08939,0.57263,2.3696,1
vanilla RL,85,0.32350,0.00282,0.09683,0.50162,1.5643,1
vanilla RL,86,0.30499,0.05343,0.05343,0.68998,2.7428,0
vanilla RL,87,0.33262,0.01879,0.06727,0.46159,1.4708,0
vanilla RL,88,0.23659,0.10123,0.11015,0.32101,2.3714,0
vanilla RL,89,0.17289,0.03683,0.03687,0.19596,1.4402,0
vanilla RL,90,0.18783,0.04925,0.04925,0.54327,3.9203,0
vanilla RL,91,0.05106,0.00415,0.03225,0.08827,1.8818,1
vanilla RL,92,0.05732,0.00292,0.01482,0.08776,1.6134,1
vanilla RL,93,0.18192,0.02361,0.07771,0.34043,2.1503,0
vanilla RL,94,0.20264,0.00772,0.03704,0.29351,1.5058,1
vanilla RL,95,0.17349,0.02352,0.10217,0.33982,2.2660,0
vanilla RL,96,0.03843,0.01946,0.03422,0.07129,3.7594,0
vanilla RL,97,0.04277,0.00661,0.09948,0.14094,3.8974,1
vanilla RL,98,0.30707,0.04395,0.05924,0.34956,1.3285,0
vanilla RL,99,0.31733,0.05001,0.05873,0.52232,1.9539,0
vanilla RL,100,0.23802,0.00216,0.06263,0.32243,1.3670,1
vanilla RL,101,0.17281,0.01441,0.02173,0.20204,1.2755,0
vanilla RL,102,0.30360,0.05386,0.05386,0.29788,1.1928,0
vanilla RL,103,0.22191,0.03452,0.08829,0.35648,1.9023,0
vanilla RL,104,0.15946,0.04176,0.06350,0.23017,1.9555,0
vanilla RL,105,0.19202,0.03768,0.03768,0.16168,1.0476,0
vanilla RL,106,0.21007,0.01378,0.01378,0.38724,1.9727,0
vanilla RL,107,0.25053,0.06702,0.09452,0.58668,3.1971,0
vanilla RL,108,0.07446,0.03684,0.06356,0.06854,1.8218,0
vanilla RL,109,0.16707,0.01126,0.02859,0.29606,1.9000,0
vanilla RL,110,0.17140,0.10034,0.11316,0.19239,2.7073,0
vanilla RL,111,0.19800,0.08636,0.09074,0.20090,1.7995,0
vanilla RL,112,0.26585,0.07387,0.07387,0.26524,1.3816,0
vanilla RL,113,0.15090,0.02534,0.04427,0.17711,1.4105,0
vanilla RL,114,0.34456,0.04750,0.06462,0.73056,2.4593,0
vanilla RL,115,0.28318,0.05301,0.10394,0.35951,1.5619,0
vanilla RL,116,0.08266,0.00440,0.01645,0.24809,3.1698,1
vanilla RL,117,0.13689,0.04957,0.11564,0.23704,2.7145,0
vanilla RL,118,0.36378,0.05069,0.11283,0.68799,2.1974,0
vanilla RL,119,0.14952,0.06323,0.06323,0.11161,1.2934,0
random,0,0.05798,0.05798,0.09337,1.34952,nan,0
random,1,0.25695,0.01484,0.26557,0.94119,3.8874,0
random,2,0.26316,0.03964,0.15694,1.32789,5.9409,0
random,3,0.06635,0.06068,0.18021,0.58180,102.6779,0
random,4,0.34088,0.14114,0.32935,0.90822,4.5471,0
random,5,0.10056,0.00527,0.19772,0.87027,9.1334,1
random,6,0.28202,0.07511,0.20299,0.75659,3.6566,0
random,7,0.20525,0.05889,0.18484,2.54560,17.3923,0
random,8,0.33860,0.19198,0.38987,0.74551,5.0846,0
random,9,0.08538,0.01341,0.15713,1.42749,19.8342,0
random,10,0.15299,0.11349,0.29264,0.92701,23.4721,0
random,11,0.22874,0.22874,0.39919,1.16430,nan,0
random,12,0.30876,0.11940,0.23935,0.88945,4.6972,0
random,13,0.24962,0.09669,0.22207,0.99330,6.4953,0
random,14,0.17595,0.03750,0.03750,0.90731,6.5537,0
random,15,0.10832,0.02237,0.22879,0.65527,7.6236,0
random,16,0.29178,0.09476,0.15955,0.92603,4.7002,0
random,17,0.22589,0.11369,0.15138,0.36344,3.2391,0
random,18,0.03707,0.01989,0.08825,1.35016,78.6002,0
random,19,0.24099,0.14619,0.14832,1.89812,20.0210,0
random,20,0.19660,0.01709,0.17550,2.03120,11.3150,0
random,21,0.03071,0.03071,0.06862,1.16650,nan,0
random,22,0.08367,0.00480,0.15000,0.57552,7.2970,1
random,23,0.16059,0.06819,0.06819,1.25662,13.6001,0
random,24,0.12580,0.03853,0.12891,0.71340,8.1746,0
random,25,0.31873,0.11398,0.19578,0.63559,3.1041,0
random,26,0.14984,0.01030,0.06039,0.84628,6.0644,0
random,27,0.24484,0.02726,0.02887,2.28368,10.4960,0
random,28,0.30627,0.02435,0.11120,2.91344,10.3341,0
random,29,0.10318,0.04204,0.19148,1.09462,17.9037,0
random,30,0.33832,0.07739,0.23070,0.85236,3.2666,0
random,31,0.14079,0.12516,0.14692,0.63012,40.3364,0
random,32,0.15517,0.14792,0.21585,0.63164,87.1272,0
random,33,0.14703,0.04955,0.09151,1.19605,12.2698,0
random,34,0.35317,0.10333,0.10333,0.81267,3.2527,0
random,35,0.20928,0.06607,0.11732,0.45787,3.1972,0
random,36,0.34080,0.05129,0.18864,1.74197,6.0170,0
random,37,0.30752,0.11589,0.23999,0.57011,2.9751,0
random,38,0.03370,0.00733,0.00733,0.96194,36.4771,1
random,39,0.27269,0.01924,0.01924,1.71906,6.7827,0
random,40,0.25154,0.08617,0.30614,0.87931,5.3170,0
random,41,0.21409,0.07980,0.07980,0.50198,3.7378,0
random,42,0.38091,0.01029,0.08959,0.88839,2.3971,0
random,43,0.16370,0.01909,0.11245,1.73417,11.9919,0
random,44,0.08860,0.01184,0.21573,1.54227,20.0913,0
random,45,0.31974,0.10741,0.31739,0.69359,3.2666,0
random,46,0.33757,0.11556,0.24016,0.72244,3.2541,0
random,47,0.20727,0.03391,0.23561,1.37150,7.9113,0
random,48,0.11947,0.11947,0.20023,0.82721,nan,0
random,49,0.25649,0.11935,0.21664,1.98757,14.4936,0
random,50,0.18705,0.08877,0.16420,1.93691,19.7078,0
random,51,0.11518,0.02482,0.28807,1.33625,14.7885,0
random,52,0.05708,0.01316,0.18589,0.81666,18.5968,0
random,53,0.28449,0.06842,0.23569,1.15613,5.3508,0
random,54,0.19459,0.06635,0.21570,0.99171,7.7332,0
random,55,0.12032,0.02132,0.14577,0.75121,7.5878,0
random,56,0.33950,0.12913,0.14489,0.43140,2.0507,0
random,57,0.28379,0.27662,0.31459,0.58386,81.4609,0
random,58,0.23007,0.13806,0.30930,0.73240,7.9602,0
random,59,0.37091,0.07505,0.37902,1.02286,3.4572,0
random,60,0.17308,0.07653,0.22149,1.69680,17.5736,0
random,61,0.27148,0.08545,0.17279,2.29974,12.3626,0
random,62,0.02273,0.01832,0.34695,0.77298,175.5255,0
random,63,0.17114,0.09089,0.21405,0.48746,6.0744,0
random,64,0.14938,0.03811,0.13371,2.20195,19.7896,0
random,65,0.13362,0.13362,0.16458,0.29156,nan,0
random,66,0.21787,0.01737,0.15302,1.45974,7.2805,0
random,67,0.03688,0.01253,0.19053,1.14048,46.8450,0
random,68,0.09710,0.02904,0.15960,1.38080,20.2882,0
random,69,0.11640,0.04350,0.10019,0.41303,5.6653,0
random,70,0.31495,0.04028,0.15538,1.44542,5.2624,0
random,71,0.05550,0.01400,0.03845,0.98382,23.7068,0
random,72,0.19690,0.05573,0.10003,0.49818,3.5291,0
random,73,0.11083,0.01143,0.25266,0.76509,7.6972,0
random,74,0.34077,0.03765,0.08872,0.78637,2.5943,0
random,75,0.26932,0.09169,0.16430,1.06753,6.0098,0
random,76,0.27778,0.03583,0.04625,0.73037,3.0186,0
random,77,0.07763,0.02640,0.29443,0.86380,16.8625,0
random,78,0.25330,0.04350,0.19116,1.13185,5.3950,0
random,79,0.09395,0.02904,0.14690,0.81785,12.5999,0
random,80,0.02274,0.02274,0.09969,0.81505,nan,0
random,81,0.19503,0.05948,0.23252,1.04743,7.7273,0
random,82,0.08795,0.06864,0.06871,1.19780,62.0317,0
random,83,0.05244,0.04348,0.20240,1.60600,179.2792,0
random,84,0.25129,0.05187,0.24052,0.87021,4.3636,0
random,85,0.32350,0.01422,0.15601,0.83971,2.7151,0
random,86,0.30499,0.02032,0.24079,3.08814,10.8483,0
random,87,0.33262,0.02722,0.13764,1.13216,3.7072,0
random,88,0.23659,0.06122,0.18422,0.97202,5.5427,0
random,89,0.17289,0.10561,0.30385,0.84118,12.5029,0
random,90,0.18783,0.02135,0.18348,1.12046,6.7303,0
random,91,0.05106,0.02702,0.08670,0.39417,16.3925,0
random,92,0.05732,0.05732,0.28782,0.62828,nan,0
random,93,0.18192,0.06885,0.07615,0.82178,7.2678,0
random,94,0.20264,0.08696,0.11484,0.61424,5.3097,0
random,95,0.17349,0.13132,0.24252,0.38936,9.2336,0
random,96,0.03843,0.02092,0.32956,0.94483,53.9627,0
random,97,0.04277,0.03866,0.22013,0.88221,214.6214,0
random,98,0.30707,0.14767,0.17943,0.38503,2.4156,0
random,99,0.31733,0.13376,0.16447,0.75049,4.0883,0
random,100,0.23802,0.02433,0.21930,1.99905,9.3548,0
random,101,0.17281,0.03002,0.16310,0.55944,3.9179,0
random,102,0.30360,0.09917,0.34096,0.76971,3.7650,0
random,103,0.22191,0.01575,0.34250,1.57288,7.6295,0
random,104,0.15946,0.15441,0.23039,0.91785,181.5111,0
random,105,0.19202,0.10010,0.13538,0.73493,7.9950,0
random,106,0.21007,0.08690,0.11452,1.17173,9.5130,0
random,107,0.25053,0.05538,0.07341,0.48392,2.4797,0
random,108,0.07446,0.03103,0.25714,0.49664,11.4364,0
random,109,0.16707,0.03986,0.03986,0.86385,6.7908,0
random,110,0.17140,0.11515,0.22246,0.65235,11.5966,0
random,111,0.19800,0.01258,0.03127,0.82123,4.4292,0
random,112,0.26585,0.11340,0.18324,0.85245,5.5916,0
random,113,0.15090,0.10778,0.24161,1.69853,39.3923,0
random,114,0.34456,0.06478,0.14917,1.16076,4.1488,0
random,115,0.28318,0.07940,0.26113,1.16343,5.7091,0
random,116,0.08266,0.03935,0.13264,1.03425,23.8801,0
random,117,0.13689,0.04306,0.25032,1.38841,14.7967,0
random,118,0.36378,0.09603,0.18413,0.72190,2.6962,0
random,119,0.14952,0.08992,0.08992,0.87974,14.7620,0
